    ,name                    ,t4    ,p100  ,v100  ,deadline
2152,928fe93cc5e551a69c4569af,54    ,29    ,16    ,57.0
2153,0752a50ab48ebce29cf05b19,211   ,104   ,67    ,inf
2154,e9c46d23d868c733fa12b1d9,1250  ,791   ,351   ,inf
2155,1fb4f992083f35f7c7644737,49    ,31    ,21    ,inf
2156,db82fbe0714bd134237cefea,72    ,37    ,20    ,114.0
2157,6fcfa4f18b632f72e04420ff,201   ,112   ,74    ,inf
2158,fa2d6ff2a100cb689cb552d5,27    ,14    ,10    ,inf
2159,ee20a9e802c909316cbca6a7,26551 ,14676 ,7428  ,45989.0
2160,482dedc91563c88eb547d73c,33    ,19    ,10    ,22.0
2161,a8b93028a7ff45d585955080,54    ,29    ,21    ,inf
2162,417c638a33eac0a3fcdd4929,22    ,15    ,8     ,inf
2163,0b9eda69ca50d06220a46da8,203   ,114   ,75    ,inf
2164,9b80c5b9d0cef8fb2a5a0e04,36    ,19    ,12    ,inf
2165,7fa72ccd7ed10261872b5523,34    ,22    ,12    ,inf
2166,47cd4a693e4d69f7e520da9f,34    ,21    ,12    ,inf
2167,14de82ee0fc6aa0e5250f893,278   ,141   ,63    ,inf
2168,9a6ee7b57e93210f57f6bf7a,125   ,82    ,38    ,inf
2169,715d289ab1c07fd42d1b5b5e,396   ,213   ,127   ,inf
2170,752bd85e3831bb4b15ca242c,586   ,314   ,188   ,1339.0
2171,e2b43c760c533d462eeabfb1,129   ,72    ,54    ,90.0
2172,efded4da917cce53e85dc04f,191   ,100   ,55    ,inf
2173,a95f36e98f05510fb9b197b6,15034 ,7642  ,3545  ,inf
2174,e639bd2bfa75a322b025f53d,23    ,15    ,9     ,46.0
2175,15fc22d82a52f3e86e63a5b9,3277  ,2160  ,1566  ,inf
2176,76fb1a72022e1727d4bf54c3,24    ,14    ,9     ,inf
2177,1d0266cc217e117d32757491,3929  ,2090  ,1292  ,10919.0
2178,416646cc8301d01138194c31,23    ,13    ,7     ,inf
2179,f42556ff65b4ffa95bff4c18,23    ,12    ,8     ,inf
2180,d5280c04dd8f0407a2f25086,23    ,12    ,7     ,inf
2181,efd05ba405e745e871d2ec3e,531   ,303   ,191   ,578.0
2182,2704386f3f82bcf222b313b3,23    ,13    ,9     ,inf
2183,0ec8f1130d9dc2764b532b6f,48    ,30    ,17    ,inf
2184,c1c7afa31e66ac844e46dcf7,82    ,41    ,19    ,inf
2185,5e28e273968cc58ec4ea16ba,33    ,21    ,11    ,inf
2186,d3cc2e5dc9324e7f38333366,24    ,13    ,7     ,16.0
2187,b129014d97575004fe377819,24    ,14    ,8     ,inf
2188,1ea2a260fe3792e525720e7f,949   ,584   ,370   ,inf
2189,d501c7f9af5dc6616931ddcd,100   ,52    ,29    ,inf
2190,89688dbaa8a7275b4a317247,23    ,14    ,8     ,inf
2191,30cb7b592e7d6aecd103bf31,567   ,333   ,172   ,inf
2192,401c71cba9931658e7b3bb77,23    ,13    ,7     ,inf
2193,0bb1ecbc5411d3078d383941,23    ,12    ,8     ,13.0
2194,b7cdc42f207312e1d7d4f186,25    ,16    ,8     ,inf
2195,02834f785670f8cb1a252f74,99    ,52    ,33    ,112.0
2196,4cb88971017ff81a71e68ba7,65    ,41    ,25    ,inf
2197,ff828bb760e1c223a105aad6,23    ,15    ,8     ,inf
2198,d0358028676a0db6e6d8f8d7,33    ,21    ,10    ,inf
2199,d49a98a53ae9ae9efdbfd5ce,11297 ,6959  ,4017  ,inf
2200,600f363c7a30407e9c93c15e,34    ,22    ,12    ,inf
2201,014731218924f9f2b4ee2c9f,285   ,178   ,116   ,inf
2202,2e49e492e80b2079f06cbed4,91    ,50    ,26    ,inf
2203,ee9c3b12ca374e49a91ee86b,25    ,14    ,9     ,inf
2204,515dc32f2c9d6f5d6569eb9d,69    ,37    ,18    ,inf
2205,fb40706c7fc4e5f987adfb09,23    ,13    ,7     ,23.0
2206,937d930ab2ca396e62484c75,43    ,26    ,14    ,inf
2207,e30b8ed38ac95823dadb8126,24    ,15    ,8     ,31.0
2208,e19852931691f854734351a5,627   ,346   ,200   ,inf
2209,394a2202a2c4c479963f3ca7,28573 ,18160 ,9827  ,inf
2210,593a35368caf9a5be2961944,23    ,12    ,7     ,inf
2211,3c544ccfe40ada311b5baa22,720   ,454   ,229   ,inf
2212,02c0ae9ea0e0fa53f72ee912,77    ,40    ,20    ,inf
2213,5792aa4cff6756e7a6a068ec,7072  ,4641  ,2872  ,inf
2214,d64f4e4927812cff89b6d4ca,218   ,110   ,59    ,inf
2215,c3cae001589b019a32d07617,34    ,18    ,13    ,inf
2216,451ceea4dd16c5d029d4505c,2514  ,1264  ,739   ,1386.0
2217,b99ef4f0f2e3aa3c18f47349,26    ,17    ,10    ,inf
2218,a313f22c840049f56b314880,44    ,25    ,16    ,inf
2219,bfc7c66d36f7e5ae10e2092e,124   ,83    ,44    ,inf
2220,e94d399b4be8458fee8eae33,23    ,12    ,7     ,inf
2221,b20fe17ed3fc803c3e58283e,328   ,214   ,168   ,inf
2222,679b188fe9a5d7e497f624e4,361   ,186   ,127   ,inf
2223,f9e12a460afe795fb5b1f0b3,23    ,14    ,8     ,inf
2224,cd6bf70225da1da630426735,22    ,12    ,7     ,inf
2225,5059407b63e829d944421973,81    ,54    ,32    ,inf
2226,4aca5bd6637129bfbe4b8e07,54    ,32    ,21    ,99.0
2227,ed51edd018884b0904129758,299   ,170   ,92    ,inf
2228,29bd78175b83f6a4505ba809,98    ,50    ,30    ,inf
2229,ffc1354eae8434c133ddeb73,24    ,13    ,8     ,inf
2230,1f0cd6b17224564f716682b7,44    ,26    ,18    ,inf
2231,ded46f9cf4e0a5060a0055ad,53    ,32    ,16    ,166.0
2232,35cf11ba745804d91c12d330,228   ,138   ,88    ,295.0
2233,5893308ad893069fc50d9b01,23    ,12    ,7     ,inf
2234,15a262baa5970d6c6028f2eb,25    ,15    ,9     ,17.0
2235,9d1330f0321b23b78964f4cd,1360  ,819   ,540   ,inf
2236,e1f78b6801338d42ecfebc48,34    ,19    ,12    ,inf
2237,8f8e492fd9f9b23c1ca282db,736   ,363   ,268   ,inf
2238,1bb10dd317cda5518777b20e,80    ,41    ,23    ,inf
2239,14ed281dd2e069af40eb1df6,34    ,19    ,10    ,inf
2240,d7e1a24c648a155365ab344a,33    ,18    ,11    ,inf
2241,f0923858cd39265d88c8d693,28043 ,16823 ,9800  ,inf
2242,bd25c4188a0913671b132f51,34    ,20    ,11    ,inf
2243,b11938c5f12b41c386080e14,23    ,12    ,9     ,inf
2244,b4f532690fd54bbbdc0bdd74,148   ,81    ,52    ,inf
2245,534336335eda012f2e70bc0f,24    ,14    ,9     ,inf
2246,f229e476fd6b1b2dd7b9af43,62    ,41    ,20    ,68.0
2247,5928762deb2081b38ff10562,111   ,61    ,34    ,inf
2248,475c3c0d3f1e185a5d2b27ff,95    ,50    ,30    ,inf
2249,4f3fa1d05ca0e6bafb94c36d,53    ,32    ,19    ,inf
2250,1c59223e3395d4ab84a30342,243   ,122   ,69    ,inf
2251,eb98afc24aedb8467767f7bb,23    ,15    ,8     ,inf
2252,514e306d3db90e30ede32bd3,33    ,20    ,10    ,inf
2253,e19155eb18296fc2e6dd6f4e,37820 ,20351 ,10726 ,81487.0
2254,50f02bb1629f13e12d8a9481,24    ,12    ,7     ,inf
2255,f90486c9cd60bf0ff267443e,34    ,20    ,10    ,inf
2256,622d9278e33f98c5e615456f,603   ,266   ,183   ,inf
2257,5b1632c9dc88d2748560c9a6,25    ,15    ,7     ,35.0
2258,4c7a8ac9ed59c26d42dc7965,184   ,122   ,54    ,inf
2259,e7a4b8e89dc27b779326752a,23    ,13    ,7     ,inf
2260,2ea2a6942b20178cdb5d7879,24    ,14    ,9     ,inf
2261,1b8ece1b53f0caf9ff8fd011,60    ,31    ,19    ,inf
2262,b6dd8fc2d036f4137375433f,589   ,330   ,186   ,inf
2263,ae464cff72cee19cd3ed04ec,24    ,15    ,8     ,inf
2264,6cf7bdd4e5c011da8fc7cd12,170   ,88    ,54    ,245.0
2265,c74df8927eeb408bddd8745c,71999 ,37610 ,21468 ,inf
2266,8bfa08ad995e729b2db400ed,24    ,14    ,7     ,inf
2267,f5d9b08b301d8a997d55f637,62    ,40    ,24    ,97.0
2268,bf1438e0fe0309c6d3ab0eed,69    ,43    ,24    ,inf
2269,9ee54f983aad3c2ae37cc5f9,291   ,139   ,95    ,inf
2270,ea6f0a6884c9f97c95eb9fa2,23    ,15    ,7     ,inf
2271,51725ff5b9d9c6f7ccfa6d7e,78    ,40    ,26    ,inf
2272,186405115686059da40bc8fc,25    ,15    ,8     ,inf
2273,6b934797797a56900a43d3ab,33    ,18    ,12    ,inf
2274,c8754819f8c96cf69d37d518,24    ,15    ,7     ,22.0
2275,5568d10f1f04b24d6c55465a,13408 ,8054  ,5075  ,inf
2276,d1de2478cfa5793185966f93,23    ,12    ,8     ,inf
2277,a9541b6c2864eb62c6c58ab0,24    ,14    ,9     ,inf
2278,6f780c70a60f9fe52b597eba,23    ,13    ,9     ,43.0
2279,4d9589ae914fa831f6172bec,1691  ,846   ,552   ,inf
2280,beda7fbc51c6c98d2ee60aeb,23    ,14    ,8     ,inf
2281,170223f96077bb8187ec2284,383   ,195   ,96    ,inf
2282,3b6feeacca103e2077a64a51,46    ,24    ,17    ,inf
2283,9b869fa9e9499440360a9b5e,24    ,12    ,8     ,inf
2284,cf6194024aff5e710dbc7dad,23    ,13    ,7     ,inf
2285,a703ad9d6cd7d5a812a83678,23    ,13    ,7     ,39.0
2286,64740507630b7d5f2379937c,23    ,12    ,8     ,inf
2287,7cf86da33148133ee41ab21a,56    ,28    ,17    ,83.0
2288,835208f9cb09f1fc84d5faa7,270   ,144   ,81    ,inf
2289,1139d1201acc7f886627f51c,56    ,35    ,17    ,inf
2290,83cfcfd48e19c06b55e66f96,33    ,20    ,11    ,22.0
2291,65ce6e5cc318b35f845a7704,24    ,12    ,10    ,20.0
2292,95cefc579f2a4f1e48f8d3cc,26    ,16    ,9     ,inf
2293,b55f42dfbea33fc7f027da86,34    ,20    ,10    ,inf
2294,1a31033cbb4d40b4d8bc7009,23    ,14    ,9     ,inf
2295,cd098e262cb11b109ce2d56d,33    ,21    ,12    ,inf
2296,9e7e715f4b7d68864e4b83d6,1285  ,834   ,491   ,1536.0
2297,3343aa34d9dd427bb559e37b,235   ,135   ,79    ,inf
2298,c4f1ef5b7749fba0a361c2d7,44    ,28    ,18    ,47.0
2299,abcfc7dff127179c0c2b17e7,664   ,342   ,198   ,inf
2300,a74b9c064df81015a8f89500,51    ,30    ,14    ,inf
2301,c48e709a763978787fed10c6,54    ,30    ,21    ,inf
2302,cab24f36e05c4b9d1d582fb9,24    ,13    ,8     ,inf
2303,86cd651e9ef8f5ffcc377bfc,77    ,39    ,23    ,inf
2304,2fca2216fc59e36688473051,24    ,14    ,7     ,inf
2305,834212a1e633c419cd626689,7335  ,4044  ,2457  ,10129.0
2306,bc2f4e04b4be061fb5bcef68,23    ,12    ,9     ,inf
2307,28cef97bd4ac9af09ce63229,23    ,13    ,9     ,inf
2308,502edb490908ff074d3b1046,127   ,80    ,39    ,inf
2309,133d2e199f2111f1ad52b4f6,41    ,22    ,14    ,inf
2310,9059e8327d7964812a89f1f6,30005 ,19302 ,10118 ,inf
2311,c9ef1a6750b05d58018f9ceb,288   ,192   ,95    ,inf
2312,9c651497f19af5c35ba0f23b,51    ,31    ,19    ,45.0
2313,b2a49d8a7c2764b610333a9d,24    ,13    ,8     ,inf
2314,ded92cc7deceee4fc42df4fb,68    ,40    ,27    ,inf
2315,80a586d7a6cd8c5d47b1fe11,23    ,12    ,7     ,inf
2316,c92d9905732986181886bfc5,44    ,25    ,14    ,inf
2317,899c40713277609e54a175e5,539   ,261   ,180   ,inf
2318,1cdc4754259164ac6b71c204,122   ,72    ,47    ,inf
2319,15905caf8308e3e18c835294,53    ,28    ,18    ,142.0
2320,94dc05b68b48ab4bca3255ef,44    ,25    ,16    ,inf
2321,69839834fd0111a0094b3e00,69    ,41    ,25    ,inf
2322,8feb3285b9be0c3a145cc218,669   ,339   ,205   ,inf
2323,b1425ef72db60de506ff2c73,34    ,21    ,11    ,inf
2324,377fda5989853d35625e6ef2,146   ,92    ,48    ,inf
2325,832b4b81060304bc23d3409a,7446  ,4590  ,2520  ,inf
2326,d59cdf1599d8c93b9302f359,24    ,13    ,8     ,inf
2327,7960a24eaf18c60cb847b0ff,23    ,14    ,9     ,inf
2328,622b55e8a7550cc8b192be4a,85    ,44    ,29    ,inf
2329,5937545fa82a85da7c8f8085,23    ,12    ,7     ,60.0
2330,c7e672fa0e83de135ea03cb5,24    ,14    ,9     ,58.0
2331,9682e923162d76ec4e130878,23    ,13    ,9     ,inf
2332,b8b762fbd5a5cfea0f4ef78d,30056 ,17440 ,11797 ,inf
2333,88336a424bb8550779494b95,43    ,24    ,13    ,45.0
2334,def68c3bdc5b958a4063c8ce,24    ,13    ,7     ,inf
2335,9e662f451bf1b805935d5db0,24    ,15    ,9     ,73.0
2336,a0c3b03c69b7c545868af15c,1366  ,747   ,397   ,inf
2337,d9d81fad2443de60526e6f2c,43    ,27    ,14    ,82.0
2338,4e441c87a281647474fbbe8f,63    ,41    ,27    ,inf
2339,71ca431b8b4d856f9106d095,211   ,103   ,66    ,inf
2340,de5a2e1d1b51df70c9e92cb5,302   ,181   ,97    ,inf
2341,502a3e672e0850752ba5f7e9,58    ,29    ,20    ,inf
2342,4a9ef60d571cdac611b34519,60    ,31    ,17    ,189.0
2343,28eb424b62917ac1841b33b0,33    ,17    ,11    ,36.0
2344,0e85a0667e809885d4ad394b,23    ,12    ,8     ,inf
2345,fc415a842a32d2c06ef590a4,89    ,50    ,33    ,inf
2346,f9c677ab30bd6c624f4cb5fc,284   ,150   ,103   ,inf
2347,5897193e23bcc983c2747e22,71    ,41    ,24    ,inf
2348,83c3f03e094a81f5e810dae4,576   ,282   ,204   ,inf
2349,4f127f33602df31174c39886,82    ,46    ,28    ,inf
2350,21eec5165630d4521e70289c,61    ,31    ,18    ,inf
2351,f89ec7840f2b57a82faaa0dd,116   ,89    ,43    ,inf
2352,2177196019bedee88e7cbc1c,1119  ,596   ,408   ,inf
2353,6d65c2da9c5ee75fae03c6ec,23    ,12    ,9     ,inf
2354,ba07c3765bba3ba06f64f446,46    ,30    ,21    ,inf
2355,c2efc84e1401a9192a823942,69    ,38    ,20    ,inf
2356,2b5a20af6e16e4a45c4f03e7,36    ,18    ,12    ,inf
2357,4eaaaed61a53128c8a8a34cd,48    ,30    ,20    ,115.0
2358,10e7b2ca8a5740e07bf63a6c,44    ,24    ,13    ,inf
2359,fbf2c84bcec3e0eab2750367,839   ,545   ,344   ,inf
2360,c54e609da6859b5c03602d9a,24    ,13    ,7     ,inf
2361,5a92071483740dc56c977f49,49    ,31    ,20    ,154.0
2362,fcec8b358075a9353466bb32,34    ,20    ,12    ,inf
2363,f65b8292c0f2ba7db94ee962,24    ,12    ,7     ,inf
2364,14338ebf0e9123d38014b531,3451  ,2164  ,1324  ,inf
2365,57563b56ee3535b1381c517a,63    ,41    ,21    ,inf
2366,f26abe0c189179bfe552d810,23    ,13    ,8     ,inf
2367,447d88add9728c9365b62e90,121   ,79    ,41    ,inf
2368,c9f29aec55d09b7a8755c401,44    ,23    ,16    ,48.0
2369,f81d3e1274dc372f7e780c33,34    ,22    ,11    ,inf
2370,203f244b77c0c2a60cb4c6d6,24    ,13    ,9     ,inf
2371,e3ffe072182a3191c2b39b5d,248   ,143   ,70    ,213.0
2372,3958f22c5f04897ae0dbf0aa,24    ,13    ,9     ,65.0
2373,af62ba2350dd7366dc82d504,492   ,327   ,177   ,inf
2374,0a21f8274052e98a48a7b0d1,33    ,17    ,10    ,68.0
2375,8d271e460850262e65563aa5,23    ,15    ,7     ,inf
2376,e3e67dfb682b004a9a8c303d,225   ,141   ,69    ,inf
2377,2b15db369ffc8dece8026e53,24    ,14    ,7     ,inf
2378,edc372ad2b0cdbae4550aa50,294   ,150   ,96    ,inf
2379,2c6621d098c441a043683cdb,24    ,16    ,8     ,inf
2380,e45d8e2a4b8d9e5a1c821498,23    ,14    ,7     ,inf
2381,f8e39f76954c4ae1b74a14d8,34    ,18    ,11    ,inf
2382,f488a6adc8d73f6c78649ca5,24    ,16    ,9     ,inf
2383,88066105d9457b6d092e9af5,59    ,34    ,20    ,62.0
2384,2e16ccbe36df47db8d8d9bfc,121   ,80    ,44    ,142.0
2385,1fa0c200c4850598446b40a6,1912  ,966   ,447   ,inf
2386,df79d9a4252412e3f70154e7,24    ,13    ,8     ,inf
2387,b5ada321d05a7d944a2249df,23    ,15    ,7     ,inf
2388,668fdad3b5bed597c3080eb2,33    ,22    ,13    ,inf
2389,fb64bd562a6f1f1c2d1aaa99,320   ,168   ,112   ,inf
2390,02e493e8db13985a3c135b76,123   ,68    ,43    ,162.0
2391,6b65e434f7c3ee5499af291a,74    ,41    ,23    ,inf
2392,e618698efc09d4e4c44cf46b,48    ,30    ,15    ,inf
2393,08bcf376d2faca8c2bf9514d,71    ,40    ,24    ,inf
2394,ca1e17d7fad92436466b53c0,43    ,27    ,14    ,42.0
2395,bb86442c1beb7be981079310,25    ,13    ,9     ,inf
2396,6dbe55559439e7bbb4e67ae6,66    ,39    ,22    ,inf
2397,9945f5dbbbcdfea324eec4b8,491   ,322   ,184   ,inf
2398,bb31b61033281c7c72413133,33    ,22    ,13    ,inf
2399,7bf1e1191b751de20e426d70,33    ,17    ,11    ,23.0
2400,5db5754ec3d808f9b189c043,309   ,195   ,111   ,410.0
2401,31bab76b3948200e9a86916c,24    ,16    ,9     ,inf
2402,e64465a2ab5b5f479474927e,98    ,51    ,33    ,110.0
2403,4be35cba07a6ae80c30d7ca6,33    ,17    ,10    ,inf
2404,39079d95de0dee2919f751d0,53    ,29    ,17    ,inf
2405,63987a905f840ff6b815d341,252   ,140   ,94    ,inf
2406,aed68367ed939d057537b276,23    ,12    ,9     ,15.0
2407,d280f38f9782f2522877278d,44    ,24    ,17    ,56.0
2408,984886eefe5576e8db65f4a2,44    ,25    ,15    ,inf
2409,5be12b802faf80df668cd3f2,59    ,39    ,18    ,inf
2410,892897521a078034501e0ebb,24    ,16    ,8     ,inf
2411,c4ae05221a460653a6321538,24    ,13    ,7     ,84.0
2412,649615478f3e5ba485acc1e9,371   ,206   ,134   ,inf
2413,7785c4f33e8e7f97d9a79382,150   ,76    ,42    ,inf
2414,8c0facf708ce20b8b021785e,23    ,13    ,7     ,inf
2415,a12c4600ed317807d222f23b,34    ,18    ,10    ,inf
2416,0b03cda04d5f38de08c57409,23    ,12    ,7     ,inf
2417,dfa650e17bbc625781357889,42    ,21    ,14    ,inf
2418,d471deabc7e782f68688350c,23    ,12    ,7     ,inf
2419,b23e70f8379985b8729138bb,388   ,200   ,121   ,inf
2420,e6894381818386a29ebf0544,57    ,34    ,22    ,inf
2421,04d50c26537dd6c6b25ad7f9,91    ,50    ,32    ,inf
2422,86110441b9ae2e5ee41226e0,282   ,155   ,87    ,inf
2423,f29206d1482c2ca76c9dec5a,139   ,72    ,46    ,inf
2424,b3c66d4aa16a346fa3e4b0a4,145   ,78    ,62    ,inf
2425,14ff00fa35b7f91dc39054c7,58    ,30    ,20    ,67.0
2426,5240399db6b587ca2bd1c5d7,3813  ,1974  ,1461  ,6396.0
2427,71fce0324a76266f7501e803,1325  ,731   ,455   ,inf
2428,04b0b7601c5a00eb786a0af8,45    ,26    ,14    ,inf
2429,4409c036a8593cb68741e0d2,47    ,25    ,17    ,inf
2430,87accf394a5bf06c662a3c2d,43    ,26    ,16    ,53.0
2431,c0eb21ea0552fcb4b322647f,25    ,13    ,7     ,40.0
2432,95d5fdae2bf8cb13a4a9c09f,34    ,17    ,11    ,23.0
2433,8d38e41fedcf9b40d7ff5de5,400   ,207   ,127   ,inf
2434,c571f3b2b8f8d0c055ef310f,97    ,51    ,32    ,inf
2435,3733373ba6ac325eeac91da3,61    ,31    ,24    ,inf
2436,938d10f88294fda2acf94abb,137   ,71    ,42    ,inf
2437,eca5fa215af9b60fb178d326,595   ,414   ,221   ,inf
2438,339dc51fd35ff619f6eab53d,23    ,15    ,7     ,inf
2439,fcceb82ad5cf2283dfb43352,23    ,13    ,8     ,inf
2440,1cd3f414a8854e5697d2d138,23    ,13    ,9     ,30.0
2441,1c9b920c599cbc3c53f713c9,77    ,51    ,31    ,inf
2442,f2a197e3a955b88f1ba0ad66,34    ,21    ,13    ,55.0
2443,9e715211169550fe1ef7b5c1,25    ,13    ,10    ,inf
2444,b0017a928cbad60f6754fd6f,23    ,14    ,8     ,inf
2445,71c782e88a13b8d941ef13b5,67    ,44    ,24    ,inf
2446,d44248822b2617ed8b8c9da2,23    ,14    ,7     ,63.0
2447,c0cbd294b90c40e7c13d5cd2,23    ,13    ,7     ,inf
2448,35a487e6b76bc270042a40e6,82    ,45    ,30    ,inf
2449,d658998e0e1a4787147c1d24,43    ,26    ,12    ,inf
2450,ec7e20ebd137df4095a73185,33    ,19    ,11    ,inf
2451,91c84dbab8b7138ffcf0741b,23    ,12    ,8     ,inf
2452,c03d1993e08b7637c53ad80e,224   ,131   ,75    ,inf
2453,cea42f0d774ffbf0a66f228e,387   ,221   ,119   ,inf
2454,0598b12da05963af229050ac,34    ,19    ,12    ,inf
2455,5b5985834b47773c4634f1b4,55    ,30    ,17    ,inf
2456,062856d57e8a84ce72c187c2,54    ,34    ,18    ,inf
2457,73ad5ee05fa91e61be72f5c6,864   ,458   ,252   ,inf
2458,622f7553d4f2b970dbde52e2,212   ,134   ,64    ,685.0
2459,1ccb4c3f8198076281a55b42,33    ,21    ,10    ,inf
2460,cc3ec9856a3bada29e0ef475,48    ,31    ,18    ,inf
2461,f1592428a46c192b29243b84,33    ,20    ,11    ,inf
2462,0893ae32dcf9af0a236e9ece,34    ,18    ,10    ,inf
2463,79f5c6859c692a40f2fe3e21,244   ,142   ,73    ,inf
2464,35b24730210317fb5178e2a8,24    ,12    ,9     ,22.0
2465,08627ba57f5fd9f1a31e3824,23    ,12    ,7     ,inf
2466,0b9f0ba1d87843c8fbe0b677,24    ,14    ,7     ,inf
2467,3949d26638661db31853ad98,36    ,20    ,12    ,inf
2468,2e4975d31028b0962699e971,378   ,196   ,119   ,inf
2469,535b1a2d5c18ae1a79421753,24    ,14    ,9     ,inf
2470,aa48354079492940de39d20d,23    ,12    ,8     ,inf
2471,68c1271a07ebabb7b45a7d27,24    ,13    ,7     ,58.0
2472,ada0f4745c4a9dec997b1cf0,51    ,30    ,18    ,inf
2473,413a24723b715bee1befcbb6,33    ,19    ,11    ,inf
2474,71c539b920a219c83e0d53a2,625   ,331   ,190   ,527.0
2475,c38f1e17b2628937c2531d47,25    ,16    ,8     ,inf
2476,51674afa0a726fb1e931bf78,25    ,14    ,7     ,inf
2477,d257e692e40cae2e05bf556e,331   ,202   ,136   ,349.0
2478,ddd8a73f7300301f37a95c9c,253   ,136   ,85    ,inf
2479,72eff7d887e4fb971215fe26,24    ,12    ,8     ,inf
2480,aac81b5c813b1ab701284af5,55    ,31    ,17    ,inf
2481,cb3b2249fdfbbc258d601632,24    ,15    ,8     ,inf
2482,f83416d3440d96da3fdb340f,125   ,72    ,37    ,inf
2483,6a4bdcf84e71da40e514c5ad,58    ,31    ,19    ,inf
2484,b377e54e97864fb7dc7c011c,168   ,100   ,53    ,214.0
2485,1b6988ca4158f01287f69de2,23    ,14    ,9     ,inf
2486,33af10119e38fb9adc1a236f,369   ,189   ,107   ,inf
2487,1b3cd122b9e14aae93a26a7c,379   ,215   ,134   ,inf
2488,5e30f3b83007ad61b34fd935,270   ,145   ,78    ,392.0
2489,97cbcf51e0ce4cd5f9e6c716,33    ,22    ,10    ,inf
2490,89b302c2bdb46b8e03855857,5161  ,3200  ,2306  ,inf
2491,63d6102906fe18fd34ab427c,755   ,444   ,232   ,inf
2492,91843865148052b6e071a322,45    ,25    ,14    ,inf
2493,1c07872c04364a1cfb32e6f7,174   ,101   ,67    ,inf
2494,c6a8922e05cf2ed3c1fc51f8,34    ,21    ,10    ,inf
2495,b86be4da689009cf588b556a,26    ,15    ,8     ,23.0
2496,c4775bdb9e71556326e40095,61    ,40    ,22    ,inf
2497,3e7503147e24a77f189c8f35,84    ,47    ,28    ,inf
2498,e7c78f16a0fe46e66edf99cf,24    ,16    ,7     ,inf
2499,513035b05f0cab20dae2e001,33    ,17    ,13    ,inf
2500,e6d5244189b7894a1e93440f,23    ,12    ,7     ,inf
2501,8556379ea78f78af989ceffe,23    ,12    ,9     ,30.0
2502,1d254763c1870e30abc18e4f,94    ,50    ,32    ,inf
2503,8d74b8ae1435aaf4bdc67100,695   ,350   ,199   ,inf
2504,aad1b2ce05a2e668751a48a7,24    ,14    ,8     ,inf
2505,3ac4397dc9fb39d0a74d3306,68    ,39    ,21    ,109.0
2506,96d1ec008dbfd1c7c7970579,62    ,31    ,15    ,inf
2507,a5aec03f0c672a9c628a820d,34    ,23    ,11    ,inf
2508,925f70a8c2a3d4c2c89fb318,23    ,13    ,7     ,inf
2509,4d93893b1056c9dd9fea6195,33    ,19    ,10    ,inf
2510,2addbe524fbd5c884ec3173d,24    ,12    ,8     ,17.0
2511,3feeb898e45360cc3558c5a4,23    ,14    ,9     ,inf
2512,358e5885eb65e8b9a6fa67aa,23    ,14    ,7     ,inf
2513,e4e23fb940e72c3c6271f598,23    ,13    ,8     ,inf
2514,4f9fb3565da8490222cf2842,47    ,30    ,20    ,inf
2515,ba9384eba688f5798edddf25,316   ,180   ,102   ,inf
2516,4595e57fd06f262df1a4e3d8,357   ,181   ,110   ,inf
2517,c94583b7e2b4cca911ef132a,33    ,21    ,10    ,83.0
2518,862bd16e9dbca661bb05731b,24    ,14    ,7     ,inf
2519,214cb2e565b3e02090f4f8fd,23    ,13    ,7     ,inf
2520,6d0efdfd2a79d7e83f274db2,24    ,14    ,9     ,inf
2521,a09668582fbdd1aa56dae4a1,66    ,37    ,21    ,50.0
2522,9158f869d93dc24356f9d87d,351   ,207   ,116   ,inf
2523,4aea77922616c7d1b4c30c36,33    ,21    ,11    ,inf
2524,b411bb3225548f816f9408b2,23    ,15    ,8     ,inf
2525,694d61652c55db087cff1119,23    ,12    ,7     ,52.0
2526,442c88a704616287ba841fb4,23    ,13    ,8     ,inf
2527,5b2d990862fbe7c4d0ef298d,24    ,15    ,9     ,inf
2528,22a88ef6aaf4b36084bd6e7b,87    ,47    ,28    ,inf
2529,e05ae75ce17af016c6c6e168,43    ,23    ,16    ,inf
2530,dfd688eb04be67c1df7ae737,24    ,13    ,9     ,inf
2531,1621ce99e8968e33988051ad,23    ,13    ,7     ,inf
2532,1f502a4d2e40d4bf775de278,24    ,15    ,7     ,inf
2533,0fd1866d37be17a03edad3f9,494   ,331   ,192   ,467.0
2534,e88afc3016f1426935a9b63b,56    ,30    ,22    ,70.0
2535,903cbb0fdd141c4df9f50ab0,173   ,111   ,60    ,inf
2536,65d7e73c22ee0b584e907e9f,36    ,20    ,13    ,22.0
2537,9eec3908eada93c208daf070,38    ,25    ,12    ,inf
2538,8fb8d04e13ff4efa68723ed8,54    ,29    ,16    ,inf
2539,721554a8f2553d06b8aa2184,857   ,534   ,249   ,inf
2540,5ad1246a4b11fb15770df2d1,143   ,91    ,41    ,inf
2541,c75d403db39049802da15026,156   ,99    ,63    ,inf
2542,8b3fa706bc8c71c478de6586,125   ,78    ,45    ,277.0
2543,7617f8f0d5850f49576fbeb8,36    ,24    ,13    ,inf
2544,2fbda206949c7e5f56b56991,36    ,23    ,14    ,inf
2545,e9a40f6dcdb57ddd9d10dd6e,524   ,277   ,199   ,inf
2546,1d723ccd0c91ac2267ba609f,24    ,16    ,8     ,28.0
2547,09e6403c66756adf12a60619,198   ,106   ,54    ,327.0
